
Address,Tier
0x7f722b8b013Ac7Bd654B3B102Acc7573A32DB9bc,2
0x83b909Bcf4B938f1E876350a4d20Ec23A9eb505e,2
0x3460BF837B6741035d20Ea2D894A4423A859af12,2
0x7710E7e881333Fd3396Ca5966BeD6E72746b612D,2
0xb6D57a7ef4f16b3369095c7f99F8aee7849ef8C6,2
0x64beA9B3960A928758A8708078CB57405C75343f,2
0xF0bab9a24A6DbEF0d7b112CE7b1C5D66a567b5e4,2
0xAb2456B5758C0d7f4272151eFb56cb7643CA7E30,2
0x40f98A017a39c620d038d33801A8d0F73620d204,2
0x86579EBcE57605929Da73d8cE17f40960c3b052a,2
0x65ad2BF7E09af2597C140dF6386a3003d0F5f8Ee,2
0x820FAec66A504901De79fa44D21609d457174f5B,2
0x8073639B11994C549eDa58fC3cd7132a72aaDF10,2
0x33b15AC83DDb2d13ead0e90834630007108B0F5C,2
0x4263DF45B2958650542edc7AbDf89EF7994D317A,2
0x006727868eD1B88c0Dd1c89286Da306c80363C91,2
0xc4d9d1a93068d311ab18e988244123430eb4f1cd,2
0x2c8467da8b7b3d0a7e3886f6cb6697c49571ff66,2
0x1Ef2E0219841D1a540D99c432A6eddB75DEeD1B7,2
0x59490C362C54C1b60158F19CE499C82aa3669820,2
0xD54dE4086603440e3A5ac45bB00e4d7Da5dec094,2
0x08f2E5b3b316C49F8Ab95df0D6ee541271d10f7e,2
0xDC2a4bF46Ef158f86274C02Bd7f027f31Da9EbC1,2
0x02d64289BBE12d96E53957fE33A9b1373Aa0dA40,2
0x2e2316088c015F4BF27D86A1458A707af536A324,2
0x0D477Cc89C939Eb78306f64ACf04EFeF3B396c92,2
0x127d90825802438502648e3913DC157E13A58b8B,2
0x0395001fAB2F2373D8741d341Ca614c472502C9d,2
0x21f638773A6646730b2648faEF2C95389032c6A7,2
0x38b826a4426a0d4d9b4377ac57c9af0308281c5d,2
0x60F02cC8B0cE8779d3e60902E1BE216F70D08b11,2
0xeF5aCF276b7aE0C1060533236FA69b3b04fa52c5,2
0x4cC93EBB24Bc1660d5b41Ff9eC8cA480a0A94C36,2
0x97B59C2EC4Ac59B5A581d028bf495Fd47C96892d,2
0x5a5D9aB7b1bD978F80909503EBb828879daCa9C3,2
0xE559e959b891b14eB5A9DdE45C61b1aEb0b6DF4B,2
0x475eaa9b5386f2fd85d821cf72eec45fe7e4c09a,2
0x80fe61720fe2bb8b54b028f037189de0b13aa50b,2
0x86E35e46459aa6CAA97193A2E9a929E9fAC0cbe4,2
0x90299EC59b94398a3a31a795Bc585F743d0e5Cc9,2
0x266e7F99787676a24A42C15BfbD7b1B734E99c4d,2
0x21799f09A5A73DD7364930cD5D726b8A87093f8c,2
0x65D13c14E8c166b0FEe29f8EbBC64e34a65B8a11,2
0xF9903c5d11E8f4bFebcf02747D53319E9c4a10c6,2
0x9597af8b6f6366a45f53310b81a9f0dF0f44b2F4,2
0x65C20b3E50Fc7575FDEa5a76F99a2c4140155531,2
0x9142f0F75F124dE2e11D669A7Ba9ad5Ec87E1490,2
0xE016dBD0041E7292e59b37afCF1ab4b81896676e,2
0xfF881F1325b42331D77ee58E609e4f06dc83bC51,2
0xb2c345fa0883452226d7c2a444fe3d6656dd91ea,2
0x0B3A924Ee7706c90F2EE44318d6087B32FE6E04F,2
0x84e1056eD1B76fB03b43e924EF98833dBA394b2B,2
0x934cA93d9380f7d72b84304b1b00ac192488590d,2
0x228C7E64F107d4c468E0f744FDd73DEc2bf6DF51,2
0x7a738effd10bf108b7617ec8e96a0722fa54c547,2
0x8fBc5ec90FCb4bD279D166c743a27093d8e56fE7,2
0x3C8281c8786ab29Bcab5B33566968f8011ea6A59,2
0x41DdE2Dc7f718D5F764fc97e8d122864587642d4,2
0xcb755b2cd7399De8cCF062E7e4b0d5a15Df88980,2
0xC79AE8FF0197FCefBECFfD89347dc4332bfcD4EA,2
0x92Dc6FcB703D46E90D363290181379cEE79e192A,2
0x738F0e75ff08a1A365B5D06f9F42C2Fed1B4ddF4,2
0xA64f2228cceC96076c82abb903021C33859082F8,2
0x5A6C1AFa7d14FD608af17d7e58e8DB52DF5d66Ea,2
0xB53b0255895c4F9E3a185E484e5B674bCCfbc076,2
0xd034Fd34eaEe5eC2c413C51936109E12873f4DA5,2
0x0393931783B1d0eaD3b8b0e0F44C1f23Ec3C4AF5,2
0xBEdA48Ac95FC22b0Ee889A883a83324583F16c47,2
0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,2
0x51D666c9573832105893c5BE8D867A7F85aae8D6,2
0x55dCB66a3C94f3f2D65e03468cbcdAEcf748F7d1,2
0xc2723a5717533740d4b50ddbaf938ec24f69249a,2
0xeCF58591634cAD35A42E109Ae2217672ffa6a51C,2
0x6515c26a804b5df7231dc76a12b98b5bb102d753,2
0x276726aaad7825216e7d4ea23b24efaf2f036d60,2
Cascadiacodex.eth,2
0xf4c6a5df9050b15a21aabccbc84ccb31fbdc0846,2
0xfc9265a28f66cf4561d74a4e25d7bbd3f482b8e6,2
0xb62e762af637b49eb4870bce8fe21bfff189e495,2
0x461acd846b4cc249b96242f1ab7c72a39d94747c,2
0xdb7a41e39807e8c988859f150296db92674b7dc7,2
0xb9c29b3ef0cf74b6591fce755e79616c3e77f024,2
0xe25c73435702fed11e9c5584ce6efe7cbff71739,2
0x90c9cca4E4F96DeB5d9C330ab3AbF208362F9913,2
0x5A167CaD33c4CA472e6a3742B6B09Fb720f22A75,1
0x7d547666209755FB833f9B37EebEa38eBF513Abb,1
0x2F4167ABAa9779E41dCD3798CE7F9D0826003d4c,1
0x19eC1797000F434EB2fd622E642BeF80234425cb,1
0x69BF66673D0106445D5772CCFeef15E0Db036b31,1
0x4AFC0c9a5C4060DF2345C5b8C73e8eDBA2DE8E47,1
0x05e0a46a3a96478f8c6915f57E8089b3397E7cea,1
0x144c4E5027B69f7798B2B162D924BcAE5c149f15,1
0x2154BE78b1AA435F5d7D3403704A94e698F40D7E,1
0x44770D93e1a426DDAf5923a738eaCe3D2FB65BC1,1
0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,1
0x4AEAFe1CE86Bb554D62859df98F67FD783009DB8,1
0x1E61756e0ceC5CEb0741659201c7FE9541867559,1
0x7c380b4c07e498389a3362e9766968c31cd8a77e,1
0x0da2cF3CabD254B5821109968678B2f38fd1923C,1
0x0ce522CAD66Fa4D6529B2Db76E0A91D53296D58b,1
0xcb5D1Fe6FDe280193A05034b7Ae36022C0c8EDF6,1
0x3a42F1dcC218b0ee48966954208c9C4ACbC04d89,1
0x2aa64e6d80390f5c017f0313cb908051be2fd35e,1
0x00De4B13153673BCAE2616b67bf822500d325Fc3,1
0x74125dce5e41400c952ec75ca3a67e5e4bbdaf85,1
0x526Cb50Eb8F78f6C2a7537716EA7cE537Aa0a329,1
0xd6671D1fffa049F3515617e68c8D8f7a1A12717A,1
0x772Ebe92d3D4B2D3edc0738636cd9180B8EA9C95,1
0x73545Bd438263E22e19783eAFEa78095A8A7AD75,1
0x3Cc9F396430bC766AC8aa57fc28aeBc5919A5d81,1
0xD606c5D4C1309d00D9A761DC974BC33D4AF808C8,1
0xd2A94d9628EB46B8042c978efB6864EA594c477d,1
0xE1A3a8029d8d035AA8F2f53Bfb4809C21ceC15A1,1
0x01ea319f6a0e0704bffb7597e9bd889708c29828,1
0x474716e617FEa8898D4fa9D891AA67B5BEDd6C4b,1
0xC1e168983d9AeBF7748FEAed8C10AeC49d99b844,1
0x455F491985C2F18b2C77d181f009Ee6bDc41B1F8,1
0x7D14D8082De5ec7D6A79Dd256E9Eb9FA6091c080,1
0xBbCE0b6acAf6850fA32bA180890820Ff91E15e4d,1
0xAc052bA295Ce556404526E9fFAafa0F177782148,1
0x0aBE7B4d531d932D190fB31135E66789DEefCbE1,1
0xd8fe8f3b3ceb7540494ba374d8e597ef228ca9fb,1
0x9607E6897c8522379b967b27670EA6D0cFD060Df,1
0xd704C5F9826191F3Bd06caE867d0f20CAfA8AeBA,1
0x7A9D59814022DEAa06BCc8982D80a4F82729cC42,1
0xe679Ad6068770700A77EA873ce0A97EdAe9222a2,1
0x87A157bC99372A2666578b931C5791b5d4846a83,1
0x85A363699C6864248a6FfCA66e4a1A5cCf9f5567,1
0xf31DF2dcD4083ee57f0d33d386656cfBD1E859a1,1
0xF7E5A02D246fEdF3C82d2D9104b69037e73988e3,1
0x4B037687c1C5159285A7DefAD3681f8e123D2478,1
0x19214CFB9439eEd6DCfd5e315bf6Dc786A6E1108,1
0xec8E47e050A122970CBB4bAf44413f3f070b543D,1
0x9A4B0dA9E8e5c7135cd7188Bd2e84DAc513C594b,1
0x1636545401bb5023E178d00FcA29c53BA355cAe3,1
0x590137cbEfC15162e8ff0973ec0cC04498F53FcB,1
0xc6D1BbEe0775Eb3263850A7B9c14A721bDD33270,1
0x6c4c3911D185E2D7B1153B1b92ae80a28494A7Fd,1
0x30F7C228fa52e68DFaCEb7c7eFfc3d439FeC5fF6,1
0x6d53f874cc91e8c9122386894829def34774ef1f,1
0x7bc1d6e8150d4c96917901c26c922dd64654b3c3,1
0x9460F19c13F8B5b5BE9683c2217c9987333057AF,1
0x9600e2eE6377DAdad7299B120026661c336A5e6d,1
0xd4596d06d24d04a6f592e3fb6bDe8F5f1d170009,1
0x7aF96aAD27f33FFD123ed78F95996B108bc5341e,1
0x00D9e05Df76b57216f9fbEAC84F2E9c41701E2d9,1
0x5E05f0fd512E52e595BAaA607d3deBC10b213952,1
0x3a14Ef4E56cf355E0D6a08a478fD43b10704535e,1
0x22270a0b82CBF0bd80C6E0FaD85342600518e114,1
0xb58e624168952A14a0dcFC495FC084fEb950b97E,1
0x5283683ab5baaf9b08968a08798031542c978f5a,1
0xeb6ae165eE9cc1DFa0B0912865F83Ab12EBa548a,1
0xde4057da319b6c4ef8defc117c8c11279fd33f7e,1
0xA7ad8DfBA10cA3d2B6Fa9524cb09376fBf5182C4,1
0x7da85a5ca2dde1a097f44ee4b081274014993560,1
0xf9b32ac283a4d40ff9622e292ad445b2d35f9078,1
0xe63eb60BAf21D940dcaDcB9FCB8B15cE24d2db2e,1
0x50cc665370b8D20b1262de6605BC897ADE0114aa,1
0x81392c9bA894F89A4d9f632D59bF1a0f7BdC2D8f,1
0xF1709157444B605cCDFE7e81b63C94Cd0E7271A4,1
0x5ebaddf71482d40044391923BE1fC42938129988,1
0x68ae4390AabCDd7d008A0Ce88f0517f59d4A1316,1
0x7f120c0b4b63dc78691742d906cff3df3c02d000,1
0x8775Cb0C82d83dB0eB1E8B067d6fEd5Ba912182B,1
0xDfB0b22940Cc45283D639D22ba26aa55ab8Bfee8,1
0x5DbfBabeF0d8bCeF5a6fDDeE47bEa54995D380fB,1
0xD9ad4cd01EaCCbd9Ea019a1F7968849deB091FE2,1
0x8e34517C6364D3A85ac1A2aecdD780e8A72809B9,1
0x209d59346cc203033d129E90a01af28AcCc37353,1
0x5Ff3c7d43AAB4b6474c4AA511164B13B1e94ebB6,1
0x84fc053ec35dff4917c022f945dac19327474c10,1
0xef647b7b7308269c39d27a88f2e115b52b8ffd7c,1
0x1E5Ba4A30974892340dEfC08445d47C7527fB127,1
0x6bA2aC37544dbF487b7C29B532CCd42B5D92a889,1
0xb604cda24cca1838428Be7D40Fcd830451C23a0E,1
0x550A7C1fd1111D33988a9EE336eC89a621Fe4652,1
0x733f1A4b7B9c0a2Bc268f83968Bf81fC97Bf84cc,1
0xe2628107494e24F482bF1D30AA9730cdB9906599,1
0x6682e63888717827688E611d7D4554516287c98a,1
f530d53e528a47ab5d33f8550b4776c7c84213299b96e873a232b57d92d343c6,1
0x6285d193856285e0b6E34F39f5ed80565B29Fd79,1
0xc10d941E52695E4ce6246785b4f23Dac7A4BDD24,1
